date,tweet
2021-05-26 00:27:00+00:00,   aiming to have hot gas thrusters on booster for first orbital flight
2021-05-26 00:25:53+00:00,     they are now the same lox below ch4 ox is 35 times heavier than fuel so makes sense to have it lower
2021-05-26 00:22:31+00:00,  pure vision autopilot is now rolling out in north america there will be an update of this production release in 2 weeks then fsd beta v90 also pure vision a week later fsd subscription will be enabled around the same time
2021-05-26 00:14:54+00:00,  exactly 
2021-05-26 00:14:18+00:00,    lot of plumbing
2021-05-25 20:16:51+00:00, please note dogecoin has no formal organization amp no one reports to me so my ability to take action is limited
2021-05-25 05:37:12+00:00,  doge has dogs amp memes whereas the others do not
2021-05-24 20:29:33+00:00,someone suggested changing dogecoin fees based on phases of the moon which is pretty awesome haha
2021-05-24 19:49:56+00:00,if youd like to help develop doge please submit ideas on github amp  
2021-05-24 19:42:36+00:00,spoke with north american bitcoin miners they committed to publish current amp planned renewable usage amp to ask miners ww to do so potentially promising
2021-05-24 05:25:42+00:00, he fears the  
2021-05-23 01:41:28+00:00, congrats 
2021-05-22 22:22:56+00:00,
2021-05-22 22:07:12+00:00,"    becoming multiplanetary is one of the greatest filters only now 45 billion years after earth formed is it possible 

how long this window to reach mars remains open is uncertain perhaps a long time perhaps not 

in case it is the latter we should act now"
2021-05-22 10:27:01+00:00,  the hard part about raptor is simplifying it
2021-05-22 10:25:24+00:00, the true battle is between fiat amp crypto on balance i support the latter
2021-05-22 09:22:41+00:00,any sufficiently advanced magic is indistinguishable from technology
2021-05-22 07:04:53+00:00, welcome to the future its gonna be great
2021-05-22 00:43:02+00:00, congrats
2021-05-21 19:26:00+00:00, wow
2021-05-21 01:40:10+00:00, this will actually be able to fly very briefly i always laughed at flying cars amp now making one fate  irony haha
2021-05-21 01:35:13+00:00,  we cant wait to build this crazy truck its a total rethink of vehicle mechanical architecture amp production methods so super hard project but worthwhile in the end
2021-05-21 01:31:56+00:00,"   achieving truly decentralized finance  power to the people  is a noble amp important goal 

layer count depends on projected bandwidth amp compute both rising rapidly which means single layer network can carry all human transactions in future imo

for now lightning is needed"
2021-05-20 20:22:14+00:00,  ideally 01kwh calculated as total energy used by system divided by max transaction rate
2021-05-20 20:20:13+00:00,   yes with the spacex rocket thruster option package it will be safe but very intense probably not wise for those with a medical condition  same as a hardcore roller coaster
2021-05-20 20:13:36+00:00,  bitcoin hashing aka mining energy usage is starting to exceed that of mediumsized countries almost impossible for small hashers to succeed without those massive economies of scale
2021-05-20 20:00:53+00:00," i agree that this can be done over time but recent extreme energy usage growth could not possibly have been done so fast with renewables

this question is easily resolved if the top 10 hashing orgs just post audited numbers of renewable energy vs not"
2021-05-20 18:00:11+00:00,          
2021-05-20 17:56:35+00:00, yeah i havent amp wont sell any doge
2021-05-20 17:53:25+00:00, a longtime tesla supporter gave me the doge dollar sticker at giga berlin
2021-05-20 17:50:50+00:00,  oh sorry yes roadster will have thrusters not plaid plaid is indeed close to the theoretical maximum of a roadworthy car without special devices
2021-05-20 17:46:06+00:00, it will have high pressure air rocket thrusters behind a license plate that flips down bong james bong 
2021-05-20 17:39:12+00:00, good idea
2021-05-20 17:39:00+00:00, sure
2021-05-20 13:57:18+00:00,   worth reading
2021-05-20 13:31:24+00:00,"  currency is already digital decentralized crypto is an attempt to wrest power of currency dilution pernicious form of taxation amp capital controls from governments that said i sure hope the cure is better than the disease

marsai are essential to passing the great filters"
2021-05-20 13:14:02+00:00,   
2021-05-20 13:13:50+00:00,  es wurde mir in deutschland gegeben
2021-05-20 13:02:42+00:00, that is my gaming laptop which has never had a sticker until now
2021-05-20 12:56:59+00:00, diess is right hydrogen is a staggeringly dumb form of energy storage for cars barely worth considering it for a rocket upper stage which is its most compelling use
2021-05-20 12:13:53+00:00,       
2021-05-20 10:41:00+00:00,how much is that doge in the window 
2021-05-20 07:54:54+00:00,"tesla model s plaid delivery event
june 3 at our california factory

fastest production car ever
0 to 60mph in under 2 secs"
2021-05-20 05:41:01+00:00,  this is how i imagine most theaters are these days haha
2021-05-20 05:16:29+00:00, congrats to  on embracing an electric future
2021-05-20 01:45:13+00:00,   production article will look different better
2021-05-20 01:25:05+00:00,  likewise i have attention surplus disorder haha
2021-05-19 17:42:23+00:00, i would like to second that congratulations outstanding accomplishment by china
2021-05-19 15:41:10+00:00,credit to our master of coin
2021-05-19 14:42:44+00:00,tesla has  
2021-05-19 01:08:00+00:00, 
2021-05-19 01:07:17+00:00, ferragu is remarkably insightful
2021-05-19 01:00:28+00:00," great progress so far thank you for the support from brandenburg i would also like to express appreciation for the permit authorities as i know this is a large and complex project 

when all the finishing touches are done i hope it will be considered a jewel of brandenburg"
2021-05-18 13:43:19+00:00,aiming for extreme precision with next gen model y  microns not millimeters
2021-05-18 11:46:18+00:00,giga berlin suppliers please accelerate
2021-05-18 10:00:12+00:00,  4680
2021-05-18 09:52:04+00:00, i worked for peter nicholson who is awesome mostly we exchanged math riddles although i did figure out a multibillion dollar arbitrage opportunity for the bank figured theyd at least give me 1hour raise but no  
2021-05-18 09:45:05+00:00, going through all aspects of next gen model y production system with team lot of talented people at giga berlin this place will rock
2021-05-18 09:25:14+00:00,
2021-05-17 08:39:41+00:00, hallelujah
2021-05-17 05:56:52+00:00, to clarify speculation tesla has not sold any bitcoin
2021-05-16 19:37:04+00:00,  
2021-05-16 18:48:45+00:00, indeed
2021-05-16 18:24:49+00:00,  hey cryptocurrency experts ever heard of paypal its possible  maybe  that i know than you realize about how money works
2021-05-16 18:17:17+00:00,"  bitcoin is actually highly centralized with supermajority controlled by handful of big mining aka hashing companies 

a single coal mine in xinjiang flooded almost killing miners and bitcoin hash rate dropped 35 sound decentralized to you

"
2021-05-16 18:07:06+00:00,  he should wear outfit for halloween but with bitcoin tattooed high on thighs
2021-05-16 17:34:39+00:00, saylor moon
2021-05-16 17:21:24+00:00, obnoxious threads like this make me want to go all in on doge
2021-05-16 17:06:47+00:00, coming soon sorry for the delay
2021-05-16 14:35:30+00:00, 
2021-05-16 05:56:47+00:00,  for those bad at math  100x higher transaction volume with 100x lower fees means total fees earned stay same low fees amp high volume are needed to become currency of earth
2021-05-16 05:46:06+00:00,   my understanding is that the big accounts are exchanges would be good to confirm though am told the biggest one is robinhood
2021-05-16 02:03:55+00:00,  only if doge cant do it big pain in the neck to create another one
2021-05-16 01:20:45+00:00, ideally doge speeds up block time 10x increases block size 10x amp drops fee 100x then it wins hands down
2021-05-15 04:11:46+00:00, yes hardwareintheloop testing of software is essential
2021-05-14 16:47:12+00:00, 
2021-05-14 05:58:35+00:00, we need to make sure ship wont break up on reentry hence deorbit over pacific
2021-05-14 04:42:32+00:00, 34 of the way around the earth
2021-05-13 23:30:52+00:00,as always 
2021-05-13 23:11:48+00:00,  locating ground stations at data centers will significantly improve latency amp jitter data can go from user terminal to server without touching the internet
2021-05-13 22:45:16+00:00,working with doge devs to improve system transaction efficiency potentially promising
2021-05-13 22:19:53+00:00, i have a lot of respect for anyone who ships useful product at scale it is insanely hard work
2021-05-13 21:11:46+00:00,to be clear i strongly believe in crypto but it cant drive a massive increase in fossil fuel use especially coal
2021-05-13 20:59:45+00:00,it is high time there was a carbon tax
2021-05-13 20:21:45+00:00," 



"
2021-05-13 09:54:35+00:00,energy usage trend over past few months is insane  
2021-05-12 21:34:59+00:00, haha
2021-05-12 20:18:12+00:00, 
2021-05-12 10:45:48+00:00, subscription rolls out in about a month
2021-05-12 10:44:27+00:00,"  i think were maybe a month or two away from wide beta but these things are hard to predict accurately 

the work we had to do for pure vision driving was needed for fsd so much more progress has been made than it would seem"
2021-05-12 10:41:43+00:00,  end of year along with fsd provided we get regulatory approval smart summon is just a subset of fsd
2021-05-12 10:40:27+00:00,  yes
2021-05-12 10:38:34+00:00, we had to focus on removing radar amp confirming safety that release goes out next week to us production then a week or two to polish pure vision fsd amp v9 beta will release difference between v8 amp v9 is gigantic
2021-05-12 07:57:30+00:00, 
2021-05-11 18:27:02+00:00,    geil   
2021-05-11 08:13:35+00:00,do you want tesla to accept doge
2021-05-11 08:09:05+00:00, exactly
2021-05-11 07:04:25+00:00,"snl monologue
"
2021-05-10 22:12:57+00:00,  
2021-05-10 10:06:35+00:00, haha
2021-05-10 04:43:27+00:00, 
2021-05-10 04:29:56+00:00,  absolutely
2021-05-10 01:09:43+00:00, i love dieter
2021-05-10 00:39:50+00:00, chad saves mars
2021-05-09 22:41:43+00:00,"spacex launching satellite doge1 to the moon next year

 mission paid for in doge
 1st crypto in space
 1st meme in space

to the mooooonnn

"
2021-05-09 13:21:16+00:00,"wario was my fav haha  
"
2021-05-08 22:52:29+00:00, might still need a vpn in some countries
2021-05-08 20:39:52+00:00,"special link to view snl outside usa
"
2021-05-08 07:19:25+00:00, yup 
2021-05-08 07:05:32+00:00,      it pretty much looks like this
2021-05-08 06:42:36+00:00,     great pic
2021-05-08 01:22:52+00:00,cybertruck prototype in new york this weekend
2021-05-07 23:23:12+00:00, 
2021-05-07 21:11:45+00:00, until sunday
2021-05-07 21:05:35+00:00,guest starring  
2021-05-07 20:57:52+00:00,
2021-05-07 17:57:05+00:00,  will use this as my wallpaper
2021-05-07 14:35:22+00:00, that is how i feel about it
2021-05-07 07:29:02+00:00,  might try to refly sn15 soon
2021-05-07 06:14:14+00:00, im looking for a shiba pup
2021-05-07 04:24:36+00:00,  
2021-05-07 04:24:20+00:00,cryptocurrency is promising but please invest with caution 
2021-05-07 04:02:37+00:00, nice shot
2021-05-07 00:41:25+00:00, 
2021-05-06 19:26:59+00:00,make humanity a multiplanet species
2021-05-06 19:26:09+00:00,public support for life on mars is critical to making it happen
2021-05-06 19:23:04+00:00,  2024 is not out of the question for an uncrewed flight
